prompt_id,approach,combination_method,deletion_percentage,deletion_type,num_colluders,original_user_ids,success,num_matches
73,min-distance-3,with_deletion,0.05,start,2,"[513, 584]",True,1
73,min-distance-3,with_deletion,0.05,end,2,"[513, 584]",True,1
74,naive,normal,0.0,none,2,"[166, 846]",True,1
74,naive,with_deletion,0.05,random,2,"[166, 846]",True,2
74,naive,with_deletion,0.05,start,2,"[166, 846]",True,1
74,naive,with_deletion,0.05,end,2,"[166, 846]",True,1
74,min-distance-2,normal,0.0,none,2,"[166, 846]",False,0
74,min-distance-2,with_deletion,0.05,random,2,"[166, 846]",False,0
74,min-distance-2,with_deletion,0.05,start,2,"[166, 846]",True,1
74,min-distance-2,with_deletion,0.05,end,2,"[166, 846]",True,2
74,min-distance-3,normal,0.0,none,2,"[166, 846]",True,1
74,min-distance-3,with_deletion,0.05,random,2,"[166, 846]",True,2
74,min-distance-3,with_deletion,0.05,start,2,"[166, 846]",True,1
74,min-distance-3,with_deletion,0.05,end,2,"[166, 846]",True,1
75,naive,normal,0.0,none,2,"[122, 307]",False,0
75,naive,with_deletion,0.05,random,2,"[122, 307]",False,0
75,naive,with_deletion,0.05,start,2,"[122, 307]",False,0
75,naive,with_deletion,0.05,end,2,"[122, 307]",True,2
75,min-distance-2,normal,0.0,none,2,"[122, 307]",True,1
75,min-distance-2,with_deletion,0.05,random,2,"[122, 307]",True,1
75,min-distance-2,with_deletion,0.05,start,2,"[122, 307]",True,2
75,min-distance-2,with_deletion,0.05,end,2,"[122, 307]",True,1
75,min-distance-3,normal,0.0,none,2,"[122, 307]",True,1
75,min-distance-3,with_deletion,0.05,random,2,"[122, 307]",True,2
75,min-distance-3,with_deletion,0.05,start,2,"[122, 307]",True,1
75,min-distance-3,with_deletion,0.05,end,2,"[122, 307]",True,1
76,naive,normal,0.0,none,2,"[291, 763]",True,1
76,naive,with_deletion,0.05,random,2,"[291, 763]",True,1
76,naive,with_deletion,0.05,start,2,"[291, 763]",True,1
76,naive,with_deletion,0.05,end,2,"[291, 763]",True,1
76,min-distance-2,normal,0.0,none,2,"[291, 763]",True,1
76,min-distance-2,with_deletion,0.05,random,2,"[291, 763]",True,1
76,min-distance-2,with_deletion,0.05,start,2,"[291, 763]",True,1
76,min-distance-2,with_deletion,0.05,end,2,"[291, 763]",True,1
76,min-distance-3,normal,0.0,none,2,"[291, 763]",True,2
76,min-distance-3,with_deletion,0.05,random,2,"[291, 763]",True,1
76,min-distance-3,with_deletion,0.05,start,2,"[291, 763]",True,2
76,min-distance-3,with_deletion,0.05,end,2,"[291, 763]",True,1
77,naive,normal,0.0,none,2,"[179, 575]",True,1
77,naive,with_deletion,0.05,random,2,"[179, 575]",True,1
77,naive,with_deletion,0.05,start,2,"[179, 575]",True,1
77,naive,with_deletion,0.05,end,2,"[179, 575]",True,1
77,min-distance-2,normal,0.0,none,2,"[179, 575]",True,1
77,min-distance-2,with_deletion,0.05,random,2,"[179, 575]",True,1
77,min-distance-2,with_deletion,0.05,start,2,"[179, 575]",True,1
77,min-distance-2,with_deletion,0.05,end,2,"[179, 575]",True,1
77,min-distance-3,normal,0.0,none,2,"[179, 575]",True,1
77,min-distance-3,with_deletion,0.05,random,2,"[179, 575]",True,1
77,min-distance-3,with_deletion,0.05,start,2,"[179, 575]",True,1
77,min-distance-3,with_deletion,0.05,end,2,"[179, 575]",True,1
78,naive,normal,0.0,none,2,"[74, 970]",True,1
78,naive,with_deletion,0.05,random,2,"[74, 970]",True,1
78,naive,with_deletion,0.05,start,2,"[74, 970]",True,1
78,naive,with_deletion,0.05,end,2,"[74, 970]",True,1
78,min-distance-2,normal,0.0,none,2,"[74, 970]",True,1
78,min-distance-2,with_deletion,0.05,random,2,"[74, 970]",False,0
78,min-distance-2,with_deletion,0.05,start,2,"[74, 970]",True,1
78,min-distance-2,with_deletion,0.05,end,2,"[74, 970]",True,1
78,min-distance-3,normal,0.0,none,2,"[74, 970]",True,1
78,min-distance-3,with_deletion,0.05,random,2,"[74, 970]",True,1
78,min-distance-3,with_deletion,0.05,start,2,"[74, 970]",True,1
78,min-distance-3,with_deletion,0.05,end,2,"[74, 970]",True,1
79,naive,normal,0.0,none,2,"[24, 760]",False,0
79,naive,with_deletion,0.05,random,2,"[24, 760]",True,1
79,naive,with_deletion,0.05,start,2,"[24, 760]",False,0
79,naive,with_deletion,0.05,end,2,"[24, 760]",True,1
79,min-distance-2,normal,0.0,none,2,"[24, 760]",True,1
79,min-distance-2,with_deletion,0.05,random,2,"[24, 760]",True,1
79,min-distance-2,with_deletion,0.05,start,2,"[24, 760]",True,1
79,min-distance-2,with_deletion,0.05,end,2,"[24, 760]",False,0
79,min-distance-3,normal,0.0,none,2,"[24, 760]",True,1
79,min-distance-3,with_deletion,0.05,random,2,"[24, 760]",True,1
79,min-distance-3,with_deletion,0.05,start,2,"[24, 760]",True,1
79,min-distance-3,with_deletion,0.05,end,2,"[24, 760]",True,1
80,naive,normal,0.0,none,2,"[50, 95]",True,1
80,naive,with_deletion,0.05,random,2,"[50, 95]",True,2
80,naive,with_deletion,0.05,start,2,"[50, 95]",True,1
80,naive,with_deletion,0.05,end,2,"[50, 95]",True,1
80,min-distance-2,normal,0.0,none,2,"[50, 95]",True,1
80,min-distance-2,with_deletion,0.05,random,2,"[50, 95]",True,1
80,min-distance-2,with_deletion,0.05,start,2,"[50, 95]",True,1
80,min-distance-2,with_deletion,0.05,end,2,"[50, 95]",True,1
80,min-distance-3,normal,0.0,none,2,"[50, 95]",True,2
80,min-distance-3,with_deletion,0.05,random,2,"[50, 95]",True,1
80,min-distance-3,with_deletion,0.05,start,2,"[50, 95]",True,2
80,min-distance-3,with_deletion,0.05,end,2,"[50, 95]",True,1
81,naive,normal,0.0,none,2,"[743, 779]",True,1
81,naive,with_deletion,0.05,random,2,"[743, 779]",True,1
81,naive,with_deletion,0.05,start,2,"[743, 779]",True,1
81,naive,with_deletion,0.05,end,2,"[743, 779]",True,1
81,min-distance-2,normal,0.0,none,2,"[743, 779]",True,2
81,min-distance-2,with_deletion,0.05,random,2,"[743, 779]",True,2
81,min-distance-2,with_deletion,0.05,start,2,"[743, 779]",True,1
81,min-distance-2,with_deletion,0.05,end,2,"[743, 779]",True,1
81,min-distance-3,normal,0.0,none,2,"[743, 779]",True,1
81,min-distance-3,with_deletion,0.05,random,2,"[743, 779]",True,1
81,min-distance-3,with_deletion,0.05,start,2,"[743, 779]",True,2
81,min-distance-3,with_deletion,0.05,end,2,"[743, 779]",True,1
82,naive,normal,0.0,none,2,"[793, 993]",False,0
82,naive,with_deletion,0.05,random,2,"[793, 993]",True,1
82,naive,with_deletion,0.05,start,2,"[793, 993]",False,0
82,naive,with_deletion,0.05,end,2,"[793, 993]",False,0
82,min-distance-2,normal,0.0,none,2,"[793, 993]",True,1
82,min-distance-2,with_deletion,0.05,random,2,"[793, 993]",True,1
82,min-distance-2,with_deletion,0.05,start,2,"[793, 993]",True,1
82,min-distance-2,with_deletion,0.05,end,2,"[793, 993]",True,2
82,min-distance-3,normal,0.0,none,2,"[793, 993]",True,1
82,min-distance-3,with_deletion,0.05,random,2,"[793, 993]",True,1
82,min-distance-3,with_deletion,0.05,start,2,"[793, 993]",True,1
82,min-distance-3,with_deletion,0.05,end,2,"[793, 993]",False,0
83,naive,normal,0.0,none,2,"[217, 620]",True,1
83,naive,with_deletion,0.05,random,2,"[217, 620]",True,1
83,naive,with_deletion,0.05,start,2,"[217, 620]",True,1
83,naive,with_deletion,0.05,end,2,"[217, 620]",True,1
83,min-distance-2,normal,0.0,none,2,"[217, 620]",True,1
83,min-distance-2,with_deletion,0.05,random,2,"[217, 620]",True,1
83,min-distance-2,with_deletion,0.05,start,2,"[217, 620]",True,1
83,min-distance-2,with_deletion,0.05,end,2,"[217, 620]",True,2
83,min-distance-3,normal,0.0,none,2,"[217, 620]",True,1
83,min-distance-3,with_deletion,0.05,random,2,"[217, 620]",True,1
83,min-distance-3,with_deletion,0.05,start,2,"[217, 620]",True,1
83,min-distance-3,with_deletion,0.05,end,2,"[217, 620]",True,1
84,naive,normal,0.0,none,2,"[209, 596]",True,1
84,naive,with_deletion,0.05,random,2,"[209, 596]",True,1
84,naive,with_deletion,0.05,start,2,"[209, 596]",True,1
84,naive,with_deletion,0.05,end,2,"[209, 596]",True,1
84,min-distance-2,normal,0.0,none,2,"[209, 596]",True,1
84,min-distance-2,with_deletion,0.05,random,2,"[209, 596]",True,2
84,min-distance-2,with_deletion,0.05,start,2,"[209, 596]",True,1
84,min-distance-2,with_deletion,0.05,end,2,"[209, 596]",True,1
84,min-distance-3,normal,0.0,none,2,"[209, 596]",True,1
84,min-distance-3,with_deletion,0.05,random,2,"[209, 596]",True,1
84,min-distance-3,with_deletion,0.05,start,2,"[209, 596]",False,0
84,min-distance-3,with_deletion,0.05,end,2,"[209, 596]",True,1
85,naive,normal,0.0,none,2,"[482, 593]",False,0
85,naive,with_deletion,0.05,random,2,"[482, 593]",False,0
85,naive,with_deletion,0.05,start,2,"[482, 593]",False,0
85,naive,with_deletion,0.05,end,2,"[482, 593]",False,0
85,min-distance-2,normal,0.0,none,2,"[482, 593]",True,1
85,min-distance-2,with_deletion,0.05,random,2,"[482, 593]",True,1
85,min-distance-2,with_deletion,0.05,start,2,"[482, 593]",True,1
85,min-distance-2,with_deletion,0.05,end,2,"[482, 593]",True,2
85,min-distance-3,normal,0.0,none,2,"[482, 593]",True,1
85,min-distance-3,with_deletion,0.05,random,2,"[482, 593]",True,1
85,min-distance-3,with_deletion,0.05,start,2,"[482, 593]",True,1
85,min-distance-3,with_deletion,0.05,end,2,"[482, 593]",True,1
86,naive,normal,0.0,none,2,"[925, 953]",True,2
86,naive,with_deletion,0.05,random,2,"[925, 953]",True,2
86,naive,with_deletion,0.05,start,2,"[925, 953]",True,2
86,naive,with_deletion,0.05,end,2,"[925, 953]",True,2
86,min-distance-2,normal,0.0,none,2,"[925, 953]",True,1
86,min-distance-2,with_deletion,0.05,random,2,"[925, 953]",True,1
86,min-distance-2,with_deletion,0.05,start,2,"[925, 953]",True,1
86,min-distance-2,with_deletion,0.05,end,2,"[925, 953]",False,0
86,min-distance-3,normal,0.0,none,2,"[925, 953]",True,1
86,min-distance-3,with_deletion,0.05,random,2,"[925, 953]",True,1
86,min-distance-3,with_deletion,0.05,start,2,"[925, 953]",True,1
86,min-distance-3,with_deletion,0.05,end,2,"[925, 953]",True,1
87,naive,normal,0.0,none,2,"[292, 734]",False,0
87,naive,with_deletion,0.05,random,2,"[292, 734]",True,1
87,naive,with_deletion,0.05,start,2,"[292, 734]",False,0
87,naive,with_deletion,0.05,end,2,"[292, 734]",False,0
87,min-distance-2,normal,0.0,none,2,"[292, 734]",True,1
87,min-distance-2,with_deletion,0.05,random,2,"[292, 734]",True,1
87,min-distance-2,with_deletion,0.05,start,2,"[292, 734]",True,1
87,min-distance-2,with_deletion,0.05,end,2,"[292, 734]",True,1
87,min-distance-3,normal,0.0,none,2,"[292, 734]",True,1
87,min-distance-3,with_deletion,0.05,random,2,"[292, 734]",True,1
87,min-distance-3,with_deletion,0.05,start,2,"[292, 734]",True,1
87,min-distance-3,with_deletion,0.05,end,2,"[292, 734]",True,2
88,naive,normal,0.0,none,2,"[181, 698]",False,0
88,naive,with_deletion,0.05,random,2,"[181, 698]",False,0
88,naive,with_deletion,0.05,start,2,"[181, 698]",False,0
88,naive,with_deletion,0.05,end,2,"[181, 698]",True,1
88,min-distance-2,normal,0.0,none,2,"[181, 698]",True,2
88,min-distance-2,with_deletion,0.05,random,2,"[181, 698]",True,1
88,min-distance-2,with_deletion,0.05,start,2,"[181, 698]",True,1
88,min-distance-2,with_deletion,0.05,end,2,"[181, 698]",False,0
88,min-distance-3,normal,0.0,none,2,"[181, 698]",False,0
88,min-distance-3,with_deletion,0.05,random,2,"[181, 698]",True,1
88,min-distance-3,with_deletion,0.05,start,2,"[181, 698]",True,1
88,min-distance-3,with_deletion,0.05,end,2,"[181, 698]",True,1
89,naive,normal,0.0,none,2,"[6, 904]",True,1
89,naive,with_deletion,0.05,random,2,"[6, 904]",True,1
89,naive,with_deletion,0.05,start,2,"[6, 904]",True,2
89,naive,with_deletion,0.05,end,2,"[6, 904]",True,1
89,min-distance-2,normal,0.0,none,2,"[6, 904]",False,0
89,min-distance-2,with_deletion,0.05,random,2,"[6, 904]",True,1
89,min-distance-2,with_deletion,0.05,start,2,"[6, 904]",True,1
89,min-distance-2,with_deletion,0.05,end,2,"[6, 904]",True,1
89,min-distance-3,normal,0.0,none,2,"[6, 904]",True,1
89,min-distance-3,with_deletion,0.05,random,2,"[6, 904]",True,1
89,min-distance-3,with_deletion,0.05,start,2,"[6, 904]",True,1
89,min-distance-3,with_deletion,0.05,end,2,"[6, 904]",True,2
90,naive,normal,0.0,none,2,"[123, 368]",True,1
90,naive,with_deletion,0.05,random,2,"[123, 368]",False,0
90,naive,with_deletion,0.05,start,2,"[123, 368]",False,0
90,naive,with_deletion,0.05,end,2,"[123, 368]",False,0
90,min-distance-2,normal,0.0,none,2,"[123, 368]",True,1
90,min-distance-2,with_deletion,0.05,random,2,"[123, 368]",True,1
90,min-distance-2,with_deletion,0.05,start,2,"[123, 368]",True,1
90,min-distance-2,with_deletion,0.05,end,2,"[123, 368]",True,1
90,min-distance-3,normal,0.0,none,2,"[123, 368]",True,2
90,min-distance-3,with_deletion,0.05,random,2,"[123, 368]",True,2
90,min-distance-3,with_deletion,0.05,start,2,"[123, 368]",True,2
90,min-distance-3,with_deletion,0.05,end,2,"[123, 368]",True,1
91,naive,normal,0.0,none,2,"[458, 683]",False,0
91,naive,with_deletion,0.05,random,2,"[458, 683]",True,1
91,naive,with_deletion,0.05,start,2,"[458, 683]",False,0
91,naive,with_deletion,0.05,end,2,"[458, 683]",True,1
91,min-distance-2,normal,0.0,none,2,"[458, 683]",True,1
91,min-distance-2,with_deletion,0.05,random,2,"[458, 683]",True,1
91,min-distance-2,with_deletion,0.05,start,2,"[458, 683]",True,1
91,min-distance-2,with_deletion,0.05,end,2,"[458, 683]",False,0
91,min-distance-3,normal,0.0,none,2,"[458, 683]",True,1
91,min-distance-3,with_deletion,0.05,random,2,"[458, 683]",True,1
91,min-distance-3,with_deletion,0.05,start,2,"[458, 683]",True,1
91,min-distance-3,with_deletion,0.05,end,2,"[458, 683]",True,1
92,naive,normal,0.0,none,2,"[409, 679]",False,0
92,naive,with_deletion,0.05,random,2,"[409, 679]",False,0
92,naive,with_deletion,0.05,start,2,"[409, 679]",False,0
92,naive,with_deletion,0.05,end,2,"[409, 679]",True,1
92,min-distance-2,normal,0.0,none,2,"[409, 679]",True,1
92,min-distance-2,with_deletion,0.05,random,2,"[409, 679]",True,1
92,min-distance-2,with_deletion,0.05,start,2,"[409, 679]",True,1
92,min-distance-2,with_deletion,0.05,end,2,"[409, 679]",True,1
92,min-distance-3,normal,0.0,none,2,"[409, 679]",True,1
92,min-distance-3,with_deletion,0.05,random,2,"[409, 679]",True,1
92,min-distance-3,with_deletion,0.05,start,2,"[409, 679]",True,1
92,min-distance-3,with_deletion,0.05,end,2,"[409, 679]",True,1
93,naive,normal,0.0,none,2,"[688, 881]",True,1
93,naive,with_deletion,0.05,random,2,"[688, 881]",True,1
93,naive,with_deletion,0.05,start,2,"[688, 881]",True,1
93,naive,with_deletion,0.05,end,2,"[688, 881]",True,1
93,min-distance-2,normal,0.0,none,2,"[688, 881]",True,1
93,min-distance-2,with_deletion,0.05,random,2,"[688, 881]",True,1
93,min-distance-2,with_deletion,0.05,start,2,"[688, 881]",True,1
93,min-distance-2,with_deletion,0.05,end,2,"[688, 881]",True,1
93,min-distance-3,normal,0.0,none,2,"[688, 881]",True,1
93,min-distance-3,with_deletion,0.05,random,2,"[688, 881]",True,1
93,min-distance-3,with_deletion,0.05,start,2,"[688, 881]",True,1
93,min-distance-3,with_deletion,0.05,end,2,"[688, 881]",True,1
94,naive,normal,0.0,none,2,"[507, 852]",True,1
94,naive,with_deletion,0.05,random,2,"[507, 852]",True,1
94,naive,with_deletion,0.05,start,2,"[507, 852]",True,1
94,naive,with_deletion,0.05,end,2,"[507, 852]",True,1
94,min-distance-2,normal,0.0,none,2,"[507, 852]",True,1
94,min-distance-2,with_deletion,0.05,random,2,"[507, 852]",True,1
94,min-distance-2,with_deletion,0.05,start,2,"[507, 852]",True,1
94,min-distance-2,with_deletion,0.05,end,2,"[507, 852]",True,2
94,min-distance-3,normal,0.0,none,2,"[507, 852]",True,1
94,min-distance-3,with_deletion,0.05,random,2,"[507, 852]",True,1
94,min-distance-3,with_deletion,0.05,start,2,"[507, 852]",True,1
94,min-distance-3,with_deletion,0.05,end,2,"[507, 852]",True,1
95,naive,normal,0.0,none,2,"[511, 740]",True,1
95,naive,with_deletion,0.05,random,2,"[511, 740]",True,1
95,naive,with_deletion,0.05,start,2,"[511, 740]",True,1
95,naive,with_deletion,0.05,end,2,"[511, 740]",True,1
95,min-distance-2,normal,0.0,none,2,"[511, 740]",True,1
95,min-distance-2,with_deletion,0.05,random,2,"[511, 740]",True,1
95,min-distance-2,with_deletion,0.05,start,2,"[511, 740]",True,1
95,min-distance-2,with_deletion,0.05,end,2,"[511, 740]",True,1
95,min-distance-3,normal,0.0,none,2,"[511, 740]",True,1
95,min-distance-3,with_deletion,0.05,random,2,"[511, 740]",True,1
95,min-distance-3,with_deletion,0.05,start,2,"[511, 740]",True,1
95,min-distance-3,with_deletion,0.05,end,2,"[511, 740]",True,1
96,naive,normal,0.0,none,2,"[902, 987]",False,0
96,naive,with_deletion,0.05,random,2,"[902, 987]",False,0
96,naive,with_deletion,0.05,start,2,"[902, 987]",False,0
96,naive,with_deletion,0.05,end,2,"[902, 987]",False,0
96,min-distance-2,normal,0.0,none,2,"[902, 987]",True,1
96,min-distance-2,with_deletion,0.05,random,2,"[902, 987]",True,2
96,min-distance-2,with_deletion,0.05,start,2,"[902, 987]",True,1
96,min-distance-2,with_deletion,0.05,end,2,"[902, 987]",True,2
96,min-distance-3,normal,0.0,none,2,"[902, 987]",True,1
96,min-distance-3,with_deletion,0.05,random,2,"[902, 987]",True,1
96,min-distance-3,with_deletion,0.05,start,2,"[902, 987]",True,1
96,min-distance-3,with_deletion,0.05,end,2,"[902, 987]",True,2
97,naive,normal,0.0,none,2,"[471, 868]",False,0
97,naive,with_deletion,0.05,random,2,"[471, 868]",False,0
97,naive,with_deletion,0.05,start,2,"[471, 868]",False,0
97,naive,with_deletion,0.05,end,2,"[471, 868]",False,0
97,min-distance-2,normal,0.0,none,2,"[471, 868]",True,1
97,min-distance-2,with_deletion,0.05,random,2,"[471, 868]",True,2
97,min-distance-2,with_deletion,0.05,start,2,"[471, 868]",True,1
97,min-distance-2,with_deletion,0.05,end,2,"[471, 868]",True,1
97,min-distance-3,normal,0.0,none,2,"[471, 868]",True,1
97,min-distance-3,with_deletion,0.05,random,2,"[471, 868]",True,1
97,min-distance-3,with_deletion,0.05,start,2,"[471, 868]",True,1
97,min-distance-3,with_deletion,0.05,end,2,"[471, 868]",True,1
98,naive,normal,0.0,none,2,"[43, 784]",False,0
98,naive,with_deletion,0.05,random,2,"[43, 784]",True,1
98,naive,with_deletion,0.05,start,2,"[43, 784]",True,1
98,naive,with_deletion,0.05,end,2,"[43, 784]",True,1
98,min-distance-2,normal,0.0,none,2,"[43, 784]",False,0
98,min-distance-2,with_deletion,0.05,random,2,"[43, 784]",False,0
98,min-distance-2,with_deletion,0.05,start,2,"[43, 784]",True,1
98,min-distance-2,with_deletion,0.05,end,2,"[43, 784]",True,2
98,min-distance-3,normal,0.0,none,2,"[43, 784]",True,1
98,min-distance-3,with_deletion,0.05,random,2,"[43, 784]",True,1
98,min-distance-3,with_deletion,0.05,start,2,"[43, 784]",True,1
98,min-distance-3,with_deletion,0.05,end,2,"[43, 784]",True,1
99,naive,normal,0.0,none,2,"[30, 415]",True,1
99,naive,with_deletion,0.05,random,2,"[30, 415]",True,2
99,naive,with_deletion,0.05,start,2,"[30, 415]",True,2
99,naive,with_deletion,0.05,end,2,"[30, 415]",True,1
99,min-distance-2,normal,0.0,none,2,"[30, 415]",True,1
99,min-distance-2,with_deletion,0.05,random,2,"[30, 415]",True,1
99,min-distance-2,with_deletion,0.05,start,2,"[30, 415]",True,1
99,min-distance-2,with_deletion,0.05,end,2,"[30, 415]",True,1
99,min-distance-3,normal,0.0,none,2,"[30, 415]",True,1
99,min-distance-3,with_deletion,0.05,random,2,"[30, 415]",True,1
99,min-distance-3,with_deletion,0.05,start,2,"[30, 415]",True,1
99,min-distance-3,with_deletion,0.05,end,2,"[30, 415]",True,1
100,naive,normal,0.0,none,2,"[815, 928]",True,1
100,naive,with_deletion,0.05,random,2,"[815, 928]",True,1
100,naive,with_deletion,0.05,start,2,"[815, 928]",True,1
100,naive,with_deletion,0.05,end,2,"[815, 928]",True,1
100,min-distance-2,normal,0.0,none,2,"[815, 928]",True,1
100,min-distance-2,with_deletion,0.05,random,2,"[815, 928]",True,1
100,min-distance-2,with_deletion,0.05,start,2,"[815, 928]",True,1
100,min-distance-2,with_deletion,0.05,end,2,"[815, 928]",True,2
100,min-distance-3,normal,0.0,none,2,"[815, 928]",True,1
100,min-distance-3,with_deletion,0.05,random,2,"[815, 928]",True,2
100,min-distance-3,with_deletion,0.05,start,2,"[815, 928]",True,1
100,min-distance-3,with_deletion,0.05,end,2,"[815, 928]",True,1
101,naive,normal,0.0,none,2,"[36, 188]",True,1
101,naive,with_deletion,0.05,random,2,"[36, 188]",True,1
101,naive,with_deletion,0.05,start,2,"[36, 188]",False,0
101,naive,with_deletion,0.05,end,2,"[36, 188]",True,1
101,min-distance-2,normal,0.0,none,2,"[36, 188]",True,1
101,min-distance-2,with_deletion,0.05,random,2,"[36, 188]",True,2
101,min-distance-2,with_deletion,0.05,start,2,"[36, 188]",True,1
101,min-distance-2,with_deletion,0.05,end,2,"[36, 188]",True,1
101,min-distance-3,normal,0.0,none,2,"[36, 188]",True,1
101,min-distance-3,with_deletion,0.05,random,2,"[36, 188]",True,1
101,min-distance-3,with_deletion,0.05,start,2,"[36, 188]",True,1
101,min-distance-3,with_deletion,0.05,end,2,"[36, 188]",True,1
102,naive,normal,0.0,none,2,"[167, 965]",False,0
102,naive,with_deletion,0.05,random,2,"[167, 965]",False,0
102,naive,with_deletion,0.05,start,2,"[167, 965]",False,0
102,naive,with_deletion,0.05,end,2,"[167, 965]",True,1
102,min-distance-2,normal,0.0,none,2,"[167, 965]",True,1
102,min-distance-2,with_deletion,0.05,random,2,"[167, 965]",True,2
102,min-distance-2,with_deletion,0.05,start,2,"[167, 965]",True,1
102,min-distance-2,with_deletion,0.05,end,2,"[167, 965]",True,2
102,min-distance-3,normal,0.0,none,2,"[167, 965]",True,1
102,min-distance-3,with_deletion,0.05,random,2,"[167, 965]",True,1
102,min-distance-3,with_deletion,0.05,start,2,"[167, 965]",True,1
102,min-distance-3,with_deletion,0.05,end,2,"[167, 965]",True,1
103,naive,normal,0.0,none,2,"[164, 255]",False,0
103,naive,with_deletion,0.05,random,2,"[164, 255]",True,2
103,naive,with_deletion,0.05,start,2,"[164, 255]",True,1
103,naive,with_deletion,0.05,end,2,"[164, 255]",False,0
103,min-distance-2,normal,0.0,none,2,"[164, 255]",True,1
103,min-distance-2,with_deletion,0.05,random,2,"[164, 255]",True,1
103,min-distance-2,with_deletion,0.05,start,2,"[164, 255]",True,1
103,min-distance-2,with_deletion,0.05,end,2,"[164, 255]",True,1
103,min-distance-3,normal,0.0,none,2,"[164, 255]",True,1
103,min-distance-3,with_deletion,0.05,random,2,"[164, 255]",True,2
103,min-distance-3,with_deletion,0.05,start,2,"[164, 255]",True,2
103,min-distance-3,with_deletion,0.05,end,2,"[164, 255]",True,1
104,naive,normal,0.0,none,2,"[359, 782]",True,1
104,naive,with_deletion,0.05,random,2,"[359, 782]",True,1
104,naive,with_deletion,0.05,start,2,"[359, 782]",True,1
104,naive,with_deletion,0.05,end,2,"[359, 782]",True,1
104,min-distance-2,normal,0.0,none,2,"[359, 782]",False,0
104,min-distance-2,with_deletion,0.05,random,2,"[359, 782]",False,0
104,min-distance-2,with_deletion,0.05,start,2,"[359, 782]",False,0
104,min-distance-2,with_deletion,0.05,end,2,"[359, 782]",False,0
104,min-distance-3,normal,0.0,none,2,"[359, 782]",True,1
104,min-distance-3,with_deletion,0.05,random,2,"[359, 782]",True,1
104,min-distance-3,with_deletion,0.05,start,2,"[359, 782]",True,1
104,min-distance-3,with_deletion,0.05,end,2,"[359, 782]",True,1
105,naive,normal,0.0,none,2,"[261, 960]",True,1
105,naive,with_deletion,0.05,random,2,"[261, 960]",True,1
105,naive,with_deletion,0.05,start,2,"[261, 960]",True,2
105,naive,with_deletion,0.05,end,2,"[261, 960]",True,1
105,min-distance-2,normal,0.0,none,2,"[261, 960]",True,1
105,min-distance-2,with_deletion,0.05,random,2,"[261, 960]",True,1
105,min-distance-2,with_deletion,0.05,start,2,"[261, 960]",True,1
105,min-distance-2,with_deletion,0.05,end,2,"[261, 960]",True,1
105,min-distance-3,normal,0.0,none,2,"[261, 960]",True,1
105,min-distance-3,with_deletion,0.05,random,2,"[261, 960]",True,1
105,min-distance-3,with_deletion,0.05,start,2,"[261, 960]",True,1
105,min-distance-3,with_deletion,0.05,end,2,"[261, 960]",True,1
106,naive,normal,0.0,none,2,"[327, 573]",True,1
106,naive,with_deletion,0.05,random,2,"[327, 573]",True,1
106,naive,with_deletion,0.05,start,2,"[327, 573]",True,1
106,naive,with_deletion,0.05,end,2,"[327, 573]",True,1
106,min-distance-2,normal,0.0,none,2,"[327, 573]",True,1
106,min-distance-2,with_deletion,0.05,random,2,"[327, 573]",True,1
106,min-distance-2,with_deletion,0.05,start,2,"[327, 573]",True,1
106,min-distance-2,with_deletion,0.05,end,2,"[327, 573]",True,1
106,min-distance-3,normal,0.0,none,2,"[327, 573]",True,1
106,min-distance-3,with_deletion,0.05,random,2,"[327, 573]",True,1
106,min-distance-3,with_deletion,0.05,start,2,"[327, 573]",True,1
106,min-distance-3,with_deletion,0.05,end,2,"[327, 573]",True,2
107,naive,normal,0.0,none,2,"[183, 573]",True,2
107,naive,with_deletion,0.05,random,2,"[183, 573]",True,1
107,naive,with_deletion,0.05,start,2,"[183, 573]",True,1
107,naive,with_deletion,0.05,end,2,"[183, 573]",True,1
107,min-distance-2,normal,0.0,none,2,"[183, 573]",True,1
107,min-distance-2,with_deletion,0.05,random,2,"[183, 573]",True,1
107,min-distance-2,with_deletion,0.05,start,2,"[183, 573]",True,1
107,min-distance-2,with_deletion,0.05,end,2,"[183, 573]",True,1
107,min-distance-3,normal,0.0,none,2,"[183, 573]",True,1
107,min-distance-3,with_deletion,0.05,random,2,"[183, 573]",True,1
107,min-distance-3,with_deletion,0.05,start,2,"[183, 573]",True,1
107,min-distance-3,with_deletion,0.05,end,2,"[183, 573]",True,2
108,naive,normal,0.0,none,2,"[546, 703]",False,0
108,naive,with_deletion,0.05,random,2,"[546, 703]",True,1
108,naive,with_deletion,0.05,start,2,"[546, 703]",False,0
108,naive,with_deletion,0.05,end,2,"[546, 703]",False,0
108,min-distance-2,normal,0.0,none,2,"[546, 703]",True,1
108,min-distance-2,with_deletion,0.05,random,2,"[546, 703]",True,1
108,min-distance-2,with_deletion,0.05,start,2,"[546, 703]",True,1
108,min-distance-2,with_deletion,0.05,end,2,"[546, 703]",True,2
108,min-distance-3,normal,0.0,none,2,"[546, 703]",True,1
108,min-distance-3,with_deletion,0.05,random,2,"[546, 703]",True,1
108,min-distance-3,with_deletion,0.05,start,2,"[546, 703]",True,1
108,min-distance-3,with_deletion,0.05,end,2,"[546, 703]",True,1
109,naive,normal,0.0,none,2,"[108, 748]",True,1
